using saved target 'z1'
../../../../contiki/tools/sky/serialdump-linux -b115200 /dev/ttyUSB0
connecting to /dev/ttyUSB0 (115200) [OK]
265722 R 2.0 396 1 3987 711
 P 1175578 179594 411376 68002496
266004 R 2.0 397 1 3885 712
 P 1176977 179866 411384 68072455
266284 R 3.0 168 1 9126 713
 P 1177711 180137 411393 68144635
266569 R 4.0 155 2 17735 714
 P 1179270 180409 411401 68216815
266850 R 2.0 398 1 3579 715
 P 1180733 180682 411410 68288995
267131 R 2.0 399 1 3092 716
 P 1182039 180954 411421 68363556
267414 R 2.0 400 1 2991 717
 P 1183438 181226 411430 68433355
267700 R 2.0 401 1 2893 718
 P 1185894 181498 411439 68505535
267975 R 3.0 169 1 9281 719
 P 1186627 181769 411448 68577715
268261 R 2.0 402 1 3069 720
 P 1188188 182041 411457 68649895
268542 R 2.0 403 1 2967 721
 P 1189719 182312 411468 68723464
268823 R 2.0 404 1 2864 722
 P 1190959 182584 411476 68794255
269106 R 4.0 157 2 16816 723
 P 1192359 182856 411484 68866435
269392 R 2.0 405 1 3049 724
 P 1194814 183128 411492 68938615
269674 R 3.0 170 1 10596 725
 P 1197447 183323 411501 69010795
269952 R 2.0 406 1 3225 726
 P 1199074 183595 411512 69084780
270234 R 2.0 407 1 3123 727
 P 1200538 183867 411521 69155155
270513 R 3.0 171 1 11051 728
 P 1201270 184139 411530 69227335
270798 R 2.0 408 1 3303 729
 P 1202831 184411 411539 69299515
271080 R 2.0 409 1 3201 730
 P 1204296 184683 411547 69371695
 P 1205549 184683 411557 69445488
271644 R 2.0 410 1 3381 731
 P 1207110 184955 411565 69516055
271926 R 2.0 411 1 3278 732
 P 1208576 185228 411573 69588235
272207 R 2.0 412 1 3175 733
 P 1209817 185500 411581 69660415
272487 R 5.0 151 2 24437 734
 P 1210548 185772 411590 69732595
272772 R 2.0 413 1 3357 735
 P 1212176 186044 411601 69806420
273053 R 2.0 414 1 3254 736
 P 1213641 186317 411610 69876955
 P 1214372 186317 412820 69949135
273618 R 2.0 415 1 3434 737
 P 1215934 186589 412829 70021315
273899 R 4.0 159 2 17385 738
 P 1217400 186861 412838 70093495
274178 R 3.0 174 1 11260 739
 P 1218197 187132 412849 70166712
274464 R 2.0 416 1 3896 740
 P 1219759 187403 412860 70237855
274742 R 3.0 175 1 11056 741
 P 1220489 187675 412868 70310035
275027 R 2.0 417 1 4076 742
 P 1221955 187947 412876 70382215
275308 R 2.0 418 1 3973 743
 P 1223197 188219 412884 70454395
275591 R 2.0 419 1 3872 744
 P 1224666 188491 412895 70528924
275877 R 2.0 420 1 3774 745
 P 1227124 188763 412904 70598755
276159 R 5.0 153 2 25037 746
 P 1229758 188953 412913 70670935
276437 R 4.0 160 2 17619 747
 P 1231320 189225 412922 70743115
276719 R 2.0 421 1 3848 748
 P 1232787 189497 412931 70815295
277000 R 2.0 422 1 3745 749
 P 1234097 189768 412942 70889472
277282 R 2.0 423 1 3643 750
 P 1235500 190040 412951 70959655
277562 R 3.0 176 1 11188 751
 P 1236229 190311 412960 71031835
277844 R 5.0 155 2 24417 752
 P 1236958 190582 412969 71104015
278129 R 2.0 424 1 4106 753
 P 1238521 190854 412977 71176195
278410 R 2.0 425 1 3619 754
 P 1240055 191126 412988 71248868
278692 R 2.0 426 1 3517 755
 P 1241458 191398 412997 71320555
278978 R 2.0 427 1 3419 756
 P 1243917 191670 413006 71392735
279261 R 3.0 177 1 9431 757
 P 1246553 191858 413015 71464915
279539 R 2.0 428 1 3595 758
 P 1248117 192130 413024 71537095
279820 R 2.0 429 1 3493 759
 P 1249652 192402 413035 71609672
280101 R 2.0 430 1 3390 760
 P 1250896 192673 413044 71681455
280384 R 2.0 431 1 3289 761
 P 1252300 192944 413053 71753635
280670 R 2.0 432 1 3191 762
 P 1254760 193216 413061 71825815
280952 R 3.0 178 1 10354 763
 P 1257398 193401 413069 71897995
 P 1258878 193401 413079 71971788
281512 R 4.0 162 2 18470 764
 P 1260442 193674 413088 72042355
281791 R 3.0 179 1 9273 765
 P 1261169 193946 413097 72114535
282076 R 2.0 433 1 3829 766
 P 1262733 194218 413106 72186715
282355 R 5.0 158 2 25088 767
 P 1263459 194489 413115 72258895
282640 R 2.0 434 1 4009 768
 P 1265091 194761 413126 72332720
282919 R 5.0 159 2 23733 769
 P 1265817 195033 413134 72403255
283204 R 2.0 435 1 4189 770
 P 1267382 195304 413143 72475435
283483 R 3.0 180 1 9045 771
 P 1268108 195575 413152 72547615
283772 R 3.0 181 1 8951 772
 P 1270818 195846 413161 72619795
 P 1272355 195846 414373 72693012
284332 R 2.0 436 1 4933 773
 P 1273920 196118 414381 72764155
284613 R 2.0 437 1 4830 774
 P 1275389 196390 414390 72836335
284895 R 2.0 438 1 4727 775
 P 1276635 196663 414399 72908515
285177 R 2.0 439 1 4626 776
 P 1278040 196935 414408 72980695
285463 R 2.0 440 1 4528 777
 P 1280573 197207 414419 73055229
285738 R 3.0 183 1 7845 778
 P 1281519 197324 414430 73126668
286020 R 3.0 184 1 7742 779
 P 1282244 197595 414439 73197235
286306 R 4.0 165 2 18271 780
 P 1283811 197867 414448 73269415
286584 R 3.0 185 1 7154 781
 P 1284535 198139 414457 73341595
286869 R 2.0 441 1 5166 782
 P 1286101 198411 414465 73413775
287148 R 3.0 186 1 6182 783
 P 1286892 198683 414475 73487600
287433 R 2.0 442 1 5346 784
 P 1288458 198956 414483 73558135
287712 R 5.0 164 2 20845 785
 P 1289182 199228 414492 73630315
287997 R 2.0 443 1 5142 786
 P 1290748 199500 414501 73702495
288276 R 3.0 187 1 5774 787
 P 1291471 199771 414510 73774675
288561 R 2.0 444 1 5322 788
 P 1293105 200043 414521 73847892
288840 R 5.0 165 2 20437 789
 P 1293828 200315 414529 73919035
 P 1295340 200315 414537 73991215
289404 R 3.0 188 1 5750 790
 P 1296063 200587 414545 74063395
289689 R 2.0 445 1 5298 791
 P 1297630 200859 414553 74135575
289971 R 2.0 446 1 5195 792
 P 1299168 201131 414564 74209368
290252 R 2.0 447 1 5092 793
 P 1300415 201403 414572 74279935
290534 R 2.0 448 1 4991 794
 P 1301822 201675 414581 74352115
290814 R 3.0 189 1 6776 795
 P 1302544 201947 414591 74424295
291099 R 4.0 167 2 18841 796
 P 1304111 202219 414600 74496475
291380 R 2.0 449 1 5069 797
 P 1305650 202491 414611 74570300
291661 R 2.0 450 1 4582 798
 P 1306898 202764 414620 74640835
291944 R 2.0 451 1 4481 799
 P 1308306 203035 414629 74713015
292230 R 2.0 452 1 3999 800
 P 1310770 203307 414637 74785195
292505 R 3.0 190 1 6931 801
 P 1311650 203419 414646 74857375
292791 R 2.0 453 1 4175 802
 P 1313285 203691 414656 74930592
293072 R 2.0 454 1 3305 803
 P 1314757 203963 414664 75001735
293353 R 2.0 455 1 3202 804
 P 1316005 204235 414673 75073915
293636 R 2.0 456 1 3101 805
 P 1317413 204507 414682 75146095
293922 R 4.0 170 2 17824 806
 P 1319877 204779 414691 75218275
294204 R 3.0 191 1 8246 807
 P 1322488 205050 414703 75292804
294482 R 2.0 457 1 3179 808
 P 1324057 205322 414712 75362635
294764 R 2.0 458 1 3077 809
 P 1325530 205593 414721 75434815
295045 R 2.0 459 1 2974 810
 P 1326779 205864 414730 75506995
295325 R 5.0 167 2 23467 811
 P 1327499 206136 414738 75579175
295610 R 2.0 460 1 3155 812
 P 1329135 206408 414748 75653352
295892 R 2.0 461 1 3052 813
 P 1330608 206680 414756 75723535
296171 R 3.0 192 1 9445 814
 P 1331327 206951 414766 75795715
296456 R 2.0 462 1 3232 815
 P 1332800 207223 414777 75867895
296737 R 2.0 463 1 3129 816
 P 1334049 207495 414786 75940075
297019 R 2.0 464 1 3028 817
 P 1335525 207767 414797 76012748
297305 R 2.0 465 1 2930 818
 P 1337991 208039 414806 76084435
297580 R 5.0 168 2 24570 819
 P 1338710 208311 414814 76156615
 P 1341174 208311 415130 76228795
298147 R 2.0 466 1 6494 820
 P 1342648 208583 415138 76300975
298428 R 2.0 467 1 3285 821
 P 1343965 208855 415148 76373552
298711 R 4.0 172 2 17621 822
 P 1345375 209127 415156 76445335
 P 1347922 209127 415164 76517515
299272 R 3.0 193 1 11394 823
 P 1348640 209399 415172 76589695
299557 R 2.0 468 1 4030 824
 P 1350210 209672 415181 76661875
299839 R 2.0 469 1 3928 825
 P 1351751 209944 415192 76735668
300125 R 5.0 169 2 26346 826
 P 1354293 210215 415201 76806235
300403 R 2.0 470 1 4108 827
 P 1355864 210487 415210 76878415
300685 R 2.0 471 1 4006 828
 P 1357339 210758 415219 76950595
300966 R 2.0 472 1 3903 829
 P 1358590 211029 415228 77022775
301248 R 2.0 473 1 3801 830
 P 1360068 211302 415238 77096600
301528 R 3.0 194 1 12498 831
 P 1360785 211574 415246 77167135
301813 R 2.0 474 1 3982 832
 P 1362356 211846 415254 77239315
302095 R 2.0 475 1 3879 833
 P 1363831 212118 415264 77311495
302376 R 2.0 476 1 3776 834
 P 1365082 212390 415273 77383675
302658 R 2.0 477 1 3675 835
 P 1366560 212662 415284 77456892
302944 R 2.0 478 1 3193 836
 P 1369027 212934 415294 77528035
303219 R 3.0 195 1 13806 837
 P 1369912 213037 415302 77600215
303505 R 2.0 479 1 3369 838
 P 1371484 213309 415311 77672395
303786 R 2.0 480 1 3267 839
 P 1372960 213580 415320 77744575
304067 R 2.0 481 1 3164 840
 P 1374279 213853 415330 77819104
304350 R 2.0 482 1 3063 841
 P 1375691 214125 415338 77888935
304629 R 3.0 196 1 13679 842
 P 1376406 214397 415347 77961115
304915 R 2.0 483 1 3243 843
 P 1377978 214669 415355 78033295
305193 R 5.0 172 2 26422 844
 P 1378693 214941 415363 78105475
 P 1380277 214941 415374 78179268
305757 R 3.0 197 1 11351 845
 P 1380992 215213 415383 78249835
306042 R 2.0 484 1 3987 846
 P 1382564 215485 415393 78322015
306321 R 3.0 198 1 10763 847
 P 1383278 215756 415403 78394195
306606 R 2.0 485 1 4167 848
 P 1384851 216027 415412 78466375
306888 R 2.0 486 1 4065 849
 P 1386395 216298 415423 78540200
307167 R 3.0 199 1 10841 850
 P 1387109 216570 415431 78610735
